,math score,reading score,writing score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_standard,test preparation course_none
583,73,-1.0675827619988856e-15,0.8135197296261212,False,False,False,True,False,False,False,False,False,False,True,False
584,69,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,True,True
585,65,0.48238740379349415,0.5349409334182207,False,False,True,False,False,False,False,False,False,False,True,True
586,55,0.25701402899074355,0.3260068362622954,False,False,False,False,False,False,True,False,False,False,True,True
587,44,-0.4942305536850917,-0.440084853309431,False,False,True,False,False,True,False,False,False,False,False,True
588,54,-0.4191060954175082,-0.2311507561535056,False,False,True,False,False,False,False,False,True,False,True,True
589,48,-1.0675827619988856e-15,0.047428040054394875,False,False,False,False,False,False,False,False,False,False,True,True
590,58,-1.0675827619988856e-15,0.047428040054394875,True,False,True,False,False,False,False,False,False,False,False,True
591,71,-0.5693550119526752,-1.2758212419331323,True,False,False,False,False,False,False,False,False,True,True,True
592,68,-0.11860826234717407,-0.30079545520548073,True,False,False,False,True,True,False,False,False,False,True,True
593,74,0.48238740379349415,0.3260068362622954,False,False,False,False,True,False,True,False,False,False,True,True
594,92,2.2853744022154987,2.1367690116136484,False,False,True,False,False,True,False,False,False,False,True,False
595,56,0.7077607785962448,0.25636213721032025,False,False,True,False,False,True,False,False,False,False,True,False
596,30,-3.4240844261208494,-3.7133857087522615,True,True,False,False,False,False,True,False,False,False,False,True
597,53,-1.1703506780933435,-1.4151106400370825,True,False,False,False,False,False,False,False,False,True,True,True
598,69,0.5575118620610777,0.3260068362622954,False,False,False,True,False,False,True,False,False,False,True,True
599,65,-1.0675827619988856e-15,0.8831644286780963,False,False,False,True,False,False,False,False,False,True,True,True
600,54,-0.7196039284878423,-0.37044015425745586,False,False,False,True,False,False,False,True,False,False,True,True
601,29,-1.0675827619988856e-15,0.047428040054394875,False,False,True,False,False,False,False,False,False,False,True,True
602,76,0.6326363203286612,0.8135197296261212,False,False,False,False,True,False,False,False,True,False,True,True
603,60,-0.9449773032905928,-1.2061765428811573,True,False,False,True,False,False,True,False,False,False,False,True
604,84,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,False,False
605,75,0.18188957072316003,-0.440084853309431,True,False,True,False,False,False,False,False,False,True,True,True
606,85,1.0833830699341624,0.9528091277300714,False,False,True,False,False,False,False,False,False,False,True,True
607,40,-0.8698528450230093,-0.9972424457252319,False,False,True,False,False,False,False,True,False,False,False,True
608,61,-0.4191060954175082,-0.440084853309431,False,False,False,False,True,False,False,False,True,False,True,True
609,58,-0.4942305536850917,-0.2311507561535056,False,True,False,False,False,False,False,False,False,False,True,True
610,69,-0.7196039284878423,-0.37044015425745586,True,False,False,True,False,False,False,False,True,False,False,False
611,58,-0.7947283867554258,-0.1615060571015305,False,False,True,False,False,False,False,False,True,False,True,True
612,94,1.5341298195396635,1.5796114191978474,True,False,True,False,False,True,False,False,False,False,True,False
613,65,0.5575118620610777,0.39565153531427044,False,False,True,False,False,False,False,False,False,False,True,True
614,82,1.7595031943424142,1.7189008173017977,False,False,False,False,False,False,False,False,False,False,True,True
615,60,-0.11860826234717407,0.25636213721032025,False,False,True,False,False,False,True,False,False,False,True,True
616,37,-1.8464708025015952,-2.1115576305568338,False,False,False,False,True,True,False,False,False,False,True,True
617,88,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,True,True
618,95,0.8580096951314118,1.0920985258340217,True,False,False,True,False,False,False,True,False,False,True,True
619,65,0.25701402899074355,-0.022216658997580244,True,False,True,False,False,False,False,False,False,False,False,False
620,35,-0.6444794702202588,-0.9972424457252319,False,False,True,False,False,False,True,False,False,False,False,True
621,62,-1.0675827619988856e-15,0.047428040054394875,True,True,False,False,False,False,False,False,False,False,False,True
622,58,-1.3957240528960941,-1.136531843829182,True,False,True,False,False,False,True,False,False,False,False,False
623,100,1.9848765691451646,1.231387923937972,True,False,False,False,False,False,False,False,True,False,True,False
624,61,-0.8698528450230093,-0.440084853309431,False,False,False,False,True,True,False,False,False,False,False,True
625,100,2.0600010274127483,2.1367690116136484,True,False,False,True,False,False,False,False,True,False,True,False
626,69,-1.0675827619988856e-15,0.047428040054394875,True,True,False,False,False,False,False,False,False,False,False,False
627,61,-1.6210974276988446,-1.5544000381410328,True,False,False,True,False,False,False,False,False,False,True,True
628,49,-0.9449773032905928,-1.5544000381410328,True,False,False,True,False,False,False,False,True,False,False,True
629,44,-1.3957240528960941,-0.9275977466732568,False,False,True,False,False,False,False,False,False,True,True,False
630,67,-0.4191060954175082,0.11707273910636999,True,False,False,True,False,False,False,False,True,False,True,True
631,79,-0.7196039284878423,-0.2311507561535056,True,True,False,False,False,False,True,False,False,False,True,True
632,66,0.33213848725832706,0.8831644286780963,False,True,False,False,False,True,False,False,False,False,True,False
633,75,1.3838809030044965,1.1617432248859967,False,False,True,False,False,False,True,False,False,False,True,True
634,84,1.0833830699341624,0.8135197296261212,True,False,False,True,False,False,False,False,False,True,True,True
635,71,-1.0675827619988856e-15,-0.30079545520548073,True,False,False,False,False,False,True,False,False,False,True,True
636,67,-1.0675827619988856e-15,0.047428040054394875,False,True,False,False,False,False,False,False,False,False,False,False
637,80,1.6843787360748306,1.3706773220419222,False,False,False,True,False,False,False,False,False,True,True,False
638,86,0.48238740379349415,0.39565153531427044,True,False,False,False,True,False,False,False,True,False,True,True
639,76,0.33213848725832706,0.3260068362622954,False,False,False,True,False,False,False,False,False,False,True,True
640,41,-1.3205995946285105,-1.2061765428811573,True,False,False,True,False,False,True,False,False,False,True,True
641,74,1.3838809030044965,1.5099667201458724,False,False,False,True,False,False,False,False,False,False,False,False
642,72,0.8580096951314118,0.7438750305741461,False,True,False,False,False,False,False,False,False,True,False,True
643,74,0.7077607785962448,0.8135197296261212,False,False,False,False,True,False,True,False,False,False,True,False
644,70,-1.0675827619988856e-15,-0.5793742514133812,True,True,False,False,False,False,True,False,False,False,True,True
645,65,0.8580096951314118,0.8831644286780963,False,True,False,False,False,True,False,False,False,False,True,False
646,59,0.031640654187992986,-0.2311507561535056,False,False,False,True,False,False,False,False,False,False,True,True
647,64,-0.5693550119526752,-0.022216658997580244,False,False,False,False,True,False,True,False,False,False,False,True
648,50,-1.2454751363609269,-0.9275977466732568,False,True,False,False,False,False,True,False,False,False,True,True
649,69,0.7077607785962448,0.8831644286780963,False,False,False,True,False,False,False,False,True,False,True,False
650,51,-1.0201017615581764,-1.066887144777207,True,False,True,False,False,False,False,False,False,True,False,False
651,68,0.7828852368638283,0.5349409334182207,False,False,False,False,False,False,True,False,False,False,True,False
652,85,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,True,False
653,65,0.031640654187992986,0.39565153531427044,False,False,False,False,False,False,False,False,False,False,True,False
654,73,0.7077607785962448,0.7438750305741461,False,True,False,False,False,False,False,False,False,True,True,True
655,62,-0.1937327206147576,-0.09186135804955536,False,True,False,False,False,False,False,False,True,False,True,True
656,77,-0.1937327206147576,-0.30079545520548073,True,False,True,False,False,False,False,False,False,False,False,True
657,69,-0.2688571788823411,-0.509729552361406,True,False,False,True,False,False,False,False,False,True,True,True
658,43,-0.7196039284878423,-0.7186636495173314,False,False,False,True,False,False,False,False,False,False,False,True
659,90,1.3087564447369129,1.1617432248859967,True,False,False,True,False,False,False,False,False,False,True,True
660,74,-1.0675827619988856e-15,0.047428040054394875,True,False,True,False,False,False,False,False,False,False,False,True
661,73,-0.2688571788823411,-0.37044015425745586,True,False,True,False,False,False,False,False,False,True,True,True
662,55,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,False,True
663,65,-0.04348380407959054,-0.09186135804955536,False,False,True,False,False,False,True,False,False,False,True,True
664,80,-0.4942305536850917,-0.37044015425745586,True,False,False,True,False,False,False,False,False,False,True,True
665,50,-0.7196039284878423,-0.5793742514133812,False,False,True,False,False,False,False,False,False,True,False,False
666,63,0.25701402899074355,0.1867174381583451,False,False,True,False,False,False,False,False,True,False,False,False
667,77,1.1585075282017459,1.301032622989947,False,True,False,False,False,True,False,False,False,False,False,True
668,73,0.33213848725832706,-0.509729552361406,True,False,True,False,False,False,False,False,True,False,True,True
669,81,0.18188957072316003,0.6045856324701958,True,False,False,True,False,False,False,False,False,False,True,False
670,66,0.48238740379349415,-0.022216658997580244,False,False,True,False,False,False,True,False,False,False,False,True
671,52,-0.9449773032905928,-1.2758212419331323,True,False,False,True,False,False,False,False,False,False,False,True
672,69,0.6326363203286612,0.5349409334182207,False,False,True,False,False,False,False,False,True,False,True,True
673,65,1.0833830699341624,1.0920985258340217,False,False,True,False,False,False,False,False,False,False,True,False
674,69,0.5575118620610777,0.6742303315221709,False,False,False,True,False,False,True,False,False,False,True,False
675,50,-0.4191060954175082,-0.1615060571015305,False,True,False,False,False,False,False,False,True,False,True,False
676,73,0.6326363203286612,0.5349409334182207,False,False,False,False,True,False,False,False,True,False,True,False
677,70,0.9331341533989953,0.5349409334182207,False,False,True,False,False,False,False,False,False,True,True,False
678,81,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,False,True
679,63,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,False,True
680,67,0.18188957072316003,0.39565153531427044,False,False,False,True,False,False,True,False,False,False,True,True
681,60,-0.11860826234717407,-0.5793742514133812,True,True,False,False,False,False,True,False,False,False,True,True
682,62,-1.0952262198257599,-0.9972424457252319,True,True,False,False,False,False,True,False,False,False,True,True
683,29,-2.2220930938395127,-1.693689436244983,False,False,True,False,False,False,False,False,False,True,False,False
684,62,-0.2688571788823411,-0.022216658997580244,True,True,False,False,False,False,False,False,True,False,True,False
685,94,2.210249943947915,2.2064137106656236,False,False,False,False,True,False,False,True,False,False,True,False
686,85,0.40726294552591064,-0.022216658997580244,True,False,False,False,True,False,False,False,True,False,True,False
687,77,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,False,True
688,53,-0.8698528450230093,-1.693689436244983,True,False,False,False,False,False,True,False,False,False,False,True
689,93,1.5341298195396635,1.0224538267820464,True,False,False,False,True,False,False,False,True,False,False,True
690,49,-1.2454751363609269,-1.066887144777207,False,False,True,False,False,False,False,False,False,False,True,True
691,73,0.48238740379349415,0.6742303315221709,False,False,False,False,True,False,False,False,False,False,False,True
692,66,-1.0675827619988856e-15,0.047428040054394875,False,False,True,False,False,False,False,False,False,False,False,False
693,77,0.5575118620610777,0.3260068362622954,False,False,False,True,False,False,False,False,False,False,True,True
694,49,-0.4942305536850917,-0.8579530476212817,False,False,True,False,False,False,False,False,False,True,True,True
695,79,1.45900536127208,1.231387923937972,False,False,False,True,False,False,False,False,True,False,False,True
696,75,0.9331341533989953,1.5099667201458724,False,False,True,False,False,False,False,False,False,False,True,False
697,59,0.18188957072316003,0.11707273910636999,False,False,False,False,False,True,False,False,False,False,True,True
698,57,0.6326363203286612,0.7438750305741461,False,False,False,True,False,False,False,False,False,False,True,False
699,66,-0.2688571788823411,-0.6490189504653563,True,False,True,False,False,False,True,False,False,False,False,True
700,79,0.8580096951314118,0.9528091277300714,False,False,False,False,True,True,False,False,False,False,True,False
701,57,-0.1937327206147576,0.25636213721032025,False,True,False,False,False,False,False,False,False,True,True,True
702,87,1.0833830699341624,1.301032622989947,True,False,False,False,False,True,False,False,False,False,True,False
703,63,-0.4191060954175082,-0.09186135804955536,False,False,False,True,False,False,False,False,True,False,True,True
704,59,-0.4942305536850917,-0.30079545520548073,False,True,False,False,False,False,False,False,False,True,False,False
705,62,0.18188957072316003,-0.2311507561535056,True,False,False,False,False,True,False,False,False,False,False,True
706,46,-2.672839843445014,-2.2508470286607842,True,False,False,True,False,False,True,False,False,False,True,True
707,66,-0.7947283867554258,-1.136531843829182,True,False,True,False,False,False,False,False,True,False,True,True
708,89,1.3087564447369129,0.7438750305741461,True,False,False,True,False,False,True,False,False,False,True,True
709,42,-0.6444794702202588,-0.7186636495173314,False,False,False,True,False,False,False,False,False,False,False,False
710,93,1.0833830699341624,1.5099667201458724,True,False,True,False,False,False,False,False,True,False,True,False
711,80,1.1585075282017459,1.1617432248859967,False,False,False,False,True,False,False,False,False,True,True,False
712,98,2.2853744022154987,2.1367690116136484,False,False,False,True,False,False,False,False,True,False,True,True
713,81,-1.0675827619988856e-15,1.0920985258340217,True,False,False,True,False,False,False,True,False,False,True,True
714,60,-1.0675827619988856e-15,0.047428040054394875,False,True,False,False,False,False,False,False,False,False,True,False
715,76,1.8346276526099976,1.301032622989947,False,True,False,False,False,False,False,False,False,False,False,False
716,73,-1.0675827619988856e-15,0.25636213721032025,True,False,True,False,False,False,False,False,False,False,True,False
717,96,1.9848765691451646,2.1367690116136484,False,False,True,False,False,False,False,False,False,False,True,False
718,76,0.48238740379349415,0.39565153531427044,False,False,True,False,False,False,True,False,False,False,True,True
719,91,0.25701402899074355,0.8135197296261212,True,False,False,False,True,False,False,False,False,False,False,False
720,62,0.18188957072316003,0.11707273910636999,False,False,True,False,False,False,False,False,True,False,False,True
721,55,-1.0675827619988856e-15,-0.6490189504653563,True,False,False,True,False,False,False,False,False,True,False,False
722,74,1.5341298195396635,1.3706773220419222,False,True,False,False,False,False,False,False,False,True,False,False
723,50,-1.6210974276988446,-1.8329788343489333,True,False,True,False,False,False,True,False,False,False,True,True
724,47,-1.9967197190367623,-1.9026235334009085,True,True,False,False,False,False,False,False,True,False,True,True
725,81,0.33213848725832706,0.1867174381583451,True,False,False,False,True,False,False,False,True,False,True,False
726,65,0.40726294552591064,0.6045856324701958,False,False,False,False,True,False,False,False,False,False,True,False
727,68,-1.3957240528960941,-0.7883083485693065,True,False,False,False,True,False,False,False,False,True,True,False
728,73,1.6843787360748306,1.0920985258340217,False,False,False,True,False,False,True,False,False,False,False,True
729,53,-2.2972175521070963,-2.181202329608809,True,False,True,False,False,False,False,False,True,False,True,True
730,68,0.5575118620610777,0.8135197296261212,False,True,False,False,False,False,False,False,False,False,False,False
731,55,-1.7713463442340116,-1.7633341352969583,True,False,False,False,False,False,False,False,False,True,False,True
732,87,1.45900536127208,1.788545516353773,False,False,True,False,False,False,False,False,True,False,True,False
733,55,-1.6962218859664282,-1.693689436244983,True,False,False,True,False,False,False,False,False,True,True,True
734,53,-0.8698528450230093,-0.7883083485693065,False,False,False,False,True,False,False,False,True,False,False,True
735,67,-0.9449773032905928,-0.6490189504653563,True,False,True,False,False,False,False,True,False,False,True,True
736,92,0.7077607785962448,1.0920985258340217,True,False,True,False,False,False,False,False,False,False,True,True
737,53,-1.0675827619988856e-15,0.047428040054394875,False,True,False,False,False,False,False,False,False,False,False,False
738,81,0.10676511245557652,0.3260068362622954,True,False,False,True,False,False,False,False,False,False,True,True
739,61,-0.7196039284878423,-0.9275977466732568,True,False,True,False,False,False,True,False,False,False,False,True
740,80,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,True,True
741,37,-1.0675827619988856e-15,0.047428040054394875,False,False,False,False,False,False,False,False,False,False,False,True
742,81,1.0833830699341624,0.9528091277300714,False,False,True,False,False,False,True,False,False,False,True,True
743,59,0.25701402899074355,0.25636213721032025,False,False,True,False,False,False,False,False,False,False,True,False
744,55,-1.0952262198257599,-1.4847553390890578,True,True,False,False,False,False,False,False,True,False,False,True
745,72,0.7077607785962448,0.39565153531427044,True,False,False,True,False,False,False,False,False,False,True,True
746,69,0.40726294552591064,0.1867174381583451,True,False,False,True,False,False,True,False,False,False,True,True
747,69,-0.4191060954175082,-0.022216658997580244,True,False,True,False,False,False,False,False,True,False,True,True
748,50,-0.7196039284878423,-0.6490189504653563,False,False,True,False,False,True,False,False,False,False,False,True
749,87,1.0833830699341624,1.231387923937972,True,True,False,False,False,False,False,False,True,False,True,False
750,71,-0.04348380407959054,-0.022216658997580244,True,False,False,True,False,False,False,False,False,True,True,False
751,68,0.18188957072316003,-0.2311507561535056,True,False,False,False,True,False,False,False,True,False,True,True
752,79,0.5575118620610777,0.46529623436624556,True,False,True,False,False,False,False,True,False,False,False,False
753,77,-1.0675827619988856e-15,0.047428040054394875,False,False,True,False,False,False,False,False,False,False,True,False
754,58,-1.0952262198257599,-1.066887144777207,True,False,True,False,False,False,False,False,False,False,False,True
755,84,1.9097521108775812,1.6492561182498227,False,False,False,False,True,False,False,False,False,False,True,True
756,55,-0.8698528450230093,-1.136531843829182,True,False,False,True,False,False,False,False,True,False,True,True
757,70,-0.11860826234717407,0.25636213721032025,True,False,False,False,True,True,False,False,False,False,False,False
758,52,-0.7947283867554258,-0.2311507561535056,False,False,False,True,False,False,False,False,True,False,False,False
759,69,0.5575118620610777,0.6045856324701958,True,True,False,False,False,False,False,False,True,False,True,False
760,53,0.18188957072316003,-0.30079545520548073,False,False,True,False,False,False,True,False,False,False,False,True
761,48,-1.0675827619988856e-15,0.047428040054394875,False,False,False,True,False,False,False,False,False,False,True,True
762,78,0.8580096951314118,1.231387923937972,True,False,False,True,False,False,False,False,False,True,True,False
763,62,-0.5693550119526752,-0.37044015425745586,False,True,False,False,False,False,True,False,False,False,True,True
764,60,-1.0675827619988856e-15,-0.6490189504653563,True,False,False,True,False,False,False,False,False,False,True,True
765,74,0.18188957072316003,0.25636213721032025,False,True,False,False,False,False,True,False,False,False,True,True
766,58,0.40726294552591064,0.6045856324701958,False,False,True,False,False,False,True,False,False,False,True,False
767,76,-0.5693550119526752,-0.5793742514133812,True,True,False,False,False,False,True,False,False,False,True,False
768,68,0.10676511245557652,0.46529623436624556,False,False,False,True,False,False,False,False,False,True,True,True
769,58,-0.7196039284878423,-0.7883083485693065,True,False,False,False,False,False,False,False,True,False,False,True
770,52,-1.6210974276988446,-1.3454659409851075,True,True,False,False,False,False,True,False,False,False,True,True
771,75,0.25701402899074355,0.39565153531427044,True,False,False,True,False,True,False,False,False,False,True,True
772,52,-0.1937327206147576,0.25636213721032025,False,True,False,False,False,False,False,False,False,True,False,False
773,62,0.6326363203286612,0.7438750305741461,False,False,True,False,False,True,False,False,False,False,False,True
774,66,-0.34398163714992464,-0.5793742514133812,True,True,False,False,False,False,False,False,True,False,True,True
775,49,-0.8698528450230093,-0.9275977466732568,False,True,False,False,False,False,False,False,False,True,False,True
776,66,0.18188957072316003,0.11707273910636999,False,True,False,False,False,False,True,False,False,False,True,True
777,35,-1.9215952607691786,-1.7633341352969583,False,False,True,False,False,False,False,False,True,False,False,True
778,72,0.7077607785962448,0.9528091277300714,False,False,False,False,False,False,False,False,True,False,True,False
779,94,1.1585075282017459,0.9528091277300714,True,False,False,False,True,False,False,False,False,False,True,False
780,46,-1.0201017615581764,-0.7883083485693065,False,False,False,True,False,False,False,False,False,False,False,True
781,77,1.5341298195396635,1.0920985258340217,False,True,False,False,False,False,False,True,False,False,True,True
782,76,1.1585075282017459,0.9528091277300714,False,True,False,False,False,False,True,False,False,False,False,False
783,52,-0.7947283867554258,-0.440084853309431,False,False,True,False,False,False,False,False,False,False,True,False
784,91,0.8580096951314118,0.7438750305741461,True,False,True,False,False,True,False,False,False,False,True,False
785,32,-1.3957240528960941,-1.693689436244983,False,True,False,False,False,False,False,False,False,True,True,False
786,72,0.7077607785962448,0.6045856324701958,False,False,False,False,True,False,False,False,False,True,False,True
787,19,-1.0675827619988856e-15,-2.5294258248686847,False,True,False,False,False,False,False,False,False,False,True,True
788,68,-0.34398163714992464,-0.509729552361406,True,False,True,False,False,False,False,False,False,False,False,True
789,52,-0.34398163714992464,-0.509729552361406,False,False,True,False,False,False,False,True,False,False,False,True
790,48,-0.5693550119526752,-0.5793742514133812,False,True,False,False,False,False,True,False,False,False,True,True
791,60,-0.2688571788823411,0.11707273910636999,False,False,False,True,False,False,False,False,True,False,False,True
792,66,0.33213848725832706,0.047428040054394875,True,False,False,True,False,False,True,False,False,False,False,True
793,89,1.0833830699341624,0.6045856324701958,True,False,False,False,True,False,False,False,False,True,True,False
794,42,-1.3205995946285105,-1.2061765428811573,False,True,False,False,False,False,True,False,False,False,True,True
795,57,-0.11860826234717407,0.3260068362622954,False,False,False,False,True,False,False,False,False,False,False,False
796,70,0.031640654187992986,0.11707273910636999,True,False,False,True,False,False,True,False,False,False,True,True
797,70,1.0833830699341624,0.8831644286780963,False,False,False,False,True,False,False,False,False,False,False,True
798,69,-0.7196039284878423,-0.9972424457252319,True,False,False,False,True,False,False,False,True,False,True,True
799,52,-1.0952262198257599,-0.7883083485693065,False,False,True,False,False,False,False,False,False,False,True,True
800,67,-1.0675827619988856e-15,-0.022216658997580244,True,False,True,False,False,False,False,False,False,True,True,False
801,76,0.7828852368638283,0.3260068362622954,True,False,True,False,False,False,False,False,False,True,True,False
802,87,1.8346276526099976,1.858190215405748,False,False,False,False,True,False,False,False,False,False,True,True
803,82,1.1585075282017459,1.301032622989947,False,True,False,False,False,False,False,False,True,False,True,True
804,73,0.48238740379349415,0.6742303315221709,False,False,True,False,False,False,False,False,True,False,True,True
805,75,0.8580096951314118,0.39565153531427044,True,False,False,False,False,False,False,False,True,False,False,True
806,64,0.33213848725832706,0.46529623436624556,False,False,False,True,False,False,False,False,True,False,False,True
807,41,-1.8464708025015952,-1.9722682324528835,False,False,False,False,True,False,True,False,False,False,False,True
808,90,0.40726294552591064,0.047428040054394875,True,False,True,False,False,False,True,False,False,False,True,True
809,59,-1.1703506780933435,-1.2061765428811573,True,True,False,False,False,True,False,False,False,False,True,True
810,51,-1.0675827619988856e-15,-2.2508470286607842,True,False,False,False,False,False,False,False,False,True,True,True
811,45,-1.0675827619988856e-15,0.047428040054394875,True,False,False,False,False,False,False,False,False,False,False,True
812,54,-0.4191060954175082,-0.09186135804955536,False,False,True,False,False,False,False,True,False,False,True,False
813,87,1.0833830699341624,0.5349409334182207,True,False,False,False,True,False,False,False,False,True,True,False
814,72,0.7828852368638283,1.0224538267820464,False,False,True,False,False,False,True,False,False,False,True,True
815,94,1.2336319864693295,1.301032622989947,True,True,False,False,False,False,False,False,False,True,True,False
816,45,-1.0675827619988856e-15,-0.30079545520548073,False,False,False,False,False,True,False,False,False,False,True,True
817,61,0.031640654187992986,0.5349409334182207,True,False,False,True,False,True,False,False,False,False,False,False
818,60,0.18188957072316003,-0.022216658997580244,False,True,False,False,False,False,True,False,False,False,False,True
819,77,1.609254277807247,1.3706773220419222,False,False,True,False,False,False,False,False,False,True,True,True
820,85,-1.0675827619988856e-15,0.047428040054394875,False,False,False,False,False,False,False,False,False,False,True,False
821,78,1.5341298195396635,1.7189008173017977,False,False,False,True,False,True,False,False,False,False,False,True
822,49,-1.0675827619988856e-15,-1.2061765428811573,True,False,False,False,True,False,False,False,True,False,False,False
823,71,-1.0675827619988856e-15,0.9528091277300714,False,True,False,False,False,False,True,False,False,False,False,True
824,48,-0.8698528450230093,-1.136531843829182,False,False,True,False,False,False,False,False,False,True,False,True
825,62,-0.1937327206147576,-0.7186636495173314,True,False,True,False,False,False,True,False,False,False,True,True
826,56,-1.0675827619988856e-15,0.11707273910636999,False,False,True,False,False,False,False,False,False,False,False,False
827,65,-0.04348380407959054,0.5349409334182207,False,False,True,False,False,False,False,False,False,True,True,True
828,69,1.2336319864693295,0.8831644286780963,False,False,False,True,False,False,False,False,False,True,False,False
829,68,-1.1703506780933435,-1.066887144777207,True,True,False,False,False,False,False,False,False,True,True,True
830,61,-0.7196039284878423,-0.7883083485693065,False,False,False,False,False,False,False,False,True,False,False,True
831,74,1.2336319864693295,1.4403220210938972,False,False,True,False,False,True,False,False,False,False,False,False
832,64,-0.7196039284878423,-0.7186636495173314,True,False,False,False,False,True,False,False,False,False,True,True
833,77,0.9331341533989953,1.4403220210938972,False,True,False,False,False,False,True,False,False,False,True,False
834,58,-1.4708485111636775,-1.624044737193008,True,True,False,False,False,False,False,False,True,False,True,True
835,60,-0.4191060954175082,0.39565153531427044,False,False,True,False,False,False,True,False,False,False,True,False
836,73,-0.4191060954175082,-0.7883083485693065,True,False,False,False,True,False,True,False,False,False,True,True
837,75,-1.0675827619988856e-15,0.047428040054394875,False,False,False,False,False,False,False,False,False,False,True,False
838,58,-0.9449773032905928,-1.066887144777207,True,True,False,False,False,False,False,False,False,False,False,False
839,66,0.5575118620610777,0.3260068362622954,False,False,True,False,False,False,False,False,False,False,True,True
840,39,-1.3205995946285105,-1.5544000381410328,False,False,False,True,False,False,True,False,False,False,False,True
841,64,-0.8698528450230093,-1.2061765428811573,True,False,True,False,False,False,False,False,False,True,True,True
842,23,-1.9215952607691786,-2.2508470286607842,False,True,False,False,False,False,True,False,False,False,False,False
843,74,0.5575118620610777,0.5349409334182207,True,True,False,False,False,False,False,False,True,False,False,False
844,40,-0.34398163714992464,-0.30079545520548073,False,False,False,True,False,False,False,False,False,True,False,False
845,90,1.1585075282017459,1.0920985258340217,True,False,False,False,True,False,False,True,False,False,True,True
846,91,1.1585075282017459,1.1617432248859967,True,False,True,False,False,False,False,True,False,False,True,False
847,64,-1.1703506780933435,-1.2758212419331323,True,False,False,True,False,False,True,False,False,False,True,True
848,59,0.18188957072316003,-0.022216658997580244,False,False,True,False,False,False,True,False,False,False,True,True
849,80,-1.0675827619988856e-15,0.047428040054394875,True,False,False,True,False,False,False,False,False,False,True,True
850,71,-0.1937327206147576,-0.09186135804955536,True,False,True,False,False,False,False,True,False,False,True,True
851,61,-0.11860826234717407,-0.37044015425745586,False,False,False,False,False,False,True,False,False,False,True,True
852,87,1.1585075282017459,1.7189008173017977,False,False,False,False,True,False,False,False,True,False,True,True
853,82,-0.1937327206147576,-0.509729552361406,True,False,False,False,True,False,False,False,False,True,True,True
854,62,-0.4191060954175082,-0.9275977466732568,True,False,True,False,False,False,False,False,False,True,True,True
855,97,2.0600010274127483,1.9278349144577231,False,True,False,False,False,True,False,False,False,False,True,True
856,75,-0.11860826234717407,-0.2311507561535056,True,True,False,False,False,False,False,False,True,False,False,True
857,65,0.7077607785962448,0.8831644286780963,False,False,True,False,False,True,False,False,False,False,True,True
858,52,-1.5459729694312612,-1.5544000381410328,True,True,False,False,False,False,True,False,False,False,True,False
859,87,-1.0675827619988856e-15,0.047428040054394875,True,False,True,False,False,False,False,False,False,False,False,True
860,53,-0.5693550119526752,-1.066887144777207,False,False,True,False,False,False,False,False,False,False,True,True
861,81,1.2336319864693295,1.301032622989947,False,False,False,False,True,False,False,True,False,False,False,True
862,39,-2.071844177304346,-2.1115576305568338,True,False,False,True,False,True,False,False,False,False,False,False
863,71,0.10676511245557652,0.8135197296261212,False,False,True,False,False,False,False,False,True,False,True,False
864,97,1.7595031943424142,1.5796114191978474,True,False,True,False,False,False,False,False,False,False,True,True
865,82,0.9331341533989953,1.3706773220419222,True,False,False,True,False,False,False,False,True,False,True,False
866,59,-1.0675827619988856e-15,0.047428040054394875,True,False,True,False,False,False,False,False,False,False,False,True
867,61,-1.0675827619988856e-15,-1.9026235334009085,True,True,False,False,False,False,False,False,False,False,True,True
868,78,0.33213848725832706,0.25636213721032025,True,False,False,False,True,False,False,False,False,False,False,False
869,49,-1.3957240528960941,-1.2061765428811573,True,False,True,False,False,False,False,False,False,False,False,True
870,59,-0.8698528450230093,-1.4847553390890578,True,True,False,False,False,False,True,False,False,False,True,True
871,70,0.18188957072316003,0.5349409334182207,False,False,True,False,False,False,False,False,True,False,True,False
872,82,1.0833830699341624,0.6742303315221709,True,True,False,False,False,False,False,False,False,False,True,False
873,90,1.5341298195396635,0.9528091277300714,True,False,False,False,True,False,False,False,False,False,False,True
874,43,-0.5693550119526752,-0.509729552361406,False,False,True,False,False,True,False,False,False,False,False,True
875,80,-0.4191060954175082,-0.1615060571015305,True,False,True,False,False,False,False,False,True,False,False,True
